competitionCode,teamShortName,playerName,profileUrl,seasonMatches,seasonStarts,seasonMinutes,seasonTries,seasonYellowCards,seasonRedCards,contractEndDate,careerHistory
TOP14,TOU,Mathis CAPUS,https://www.allrugby.com/joueurs/mathis-capus-21429.html,,,,,,,2027-06-30,Stade Toulousain (2024 - 2027)
TOP14,TOU,Iban CALLEJA,https://www.allrugby.com/joueurs/iban-calleja-17609.html,,,,,,,,Aviron Bayonnais (2019 - 2024) | Boucau Tarnos Stade (2024 - 2025)
TOP14,TOU,Roméo MOLA,https://www.allrugby.com/joueurs/romeo-mola-21428.html,,,,,,,2027-06-30,Stade Toulousain (2015 - 2027)
TOP14,TOU,Juan HARINORDOQUY,https://www.allrugby.com/joueurs/juan-harinordoquy-22577.html,,,,,,,,Biarritz Olympique Pays Basque (2017 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,TOU,Apisalome RATUNIYARAWA,https://www.allrugby.com/joueurs/apisalome-ratuniyarawa-1787.html,1,0,13,,,,,Northampton Saints (2017 - 2022) | London Irish (2022 - 2023) | Aviron Bayonnais (2023 - 2024)
TOP14,TOU,Aitor HOURCADE,https://www.allrugby.com/joueurs/aitor-hourcade-11224.html,1,1,80,,,,,Biarritz Olympique Pays Basque (2024 - 2024) | Aviron Bayonnais (2025 - 2025) | Biarritz Olympique Pays Basque (2025 - 2027)
TOP14,UBB,Amir HATTOUMA,https://www.allrugby.com/joueurs/amir-hattouma-21355.html,1,0,15,,,,2024-06-30,Club Athlétique Bordeaux Bègles Gironde (2020 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Ben TAMEIFUNA,https://www.allrugby.com/joueurs/ben-tameifuna-3391.html,13,5,511,3,,,2027-06-30,Racing 92 (2015 - 2020) | Union Bordeaux-Bègles (2020 - 2027)
TOP14,UBB,Carlü SADIE,https://www.allrugby.com/joueurs/carlu-sadie-6597.html,23,17,1067,2,,,2027-06-30,Lions Rugby (2020 - 2022) | Sharks Rugby Club (2022 - 2023) | Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Jefferson POIROT,https://www.allrugby.com/joueurs/jefferson-poirot-1374.html,20,14,914,2,,,2027-06-30,CA Brive Corrèze Limousin (2008 - 2012) | Union Bordeaux-Bègles (2012 - 2027)
TOP14,UBB,Lasha PKHAKADZE,https://www.allrugby.com/joueurs/lasha-pkhakadze-15173.html,1,1,18,,,,2027-06-30,Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Matis PERCHAUD,https://www.allrugby.com/joueurs/matis-perchaud-10981.html,2,1,121,,,,2027-06-30,Aviron Bayonnais (2017 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Luke TAGI,https://www.allrugby.com/joueurs/luke-tagi-8934.html,12,7,466,,,,,Provence Rugby (2021 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,UBB,Martin VILLAR,https://www.allrugby.com/joueurs/martin-villar-15092.html,6,1,168,1,,,,Stade Montois Rugby Pro (2025 - 2025) | Aviron Bayonnais (2025 - 2025) | Oyonnax Rugby (2025 - 2027)
TOP14,UBB,Sipili FALATEA,https://www.allrugby.com/joueurs/sipili-falatea-5435.html,2,2,87,1,,,2027-06-30,ASM Clermont Auvergne (2017 - 2022) | Union Bordeaux-Bègles (2022 - 2027)
TOP14,UBB,Toma'Akino TAUFA,https://www.allrugby.com/joueurs/toma-akino-taufa-3605.html,2,0,73,2,,,2023-06-30,Union Bordeaux-Bègles (2023 - 2023) | Stado Tarbes Pyrénées Rugby (2024 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Zaccharie AFFANE,https://www.allrugby.com/joueurs/zaccharie-affane-13842.html,16,9,626,1,,,2025-06-30,Union Bordeaux-Bègles (2022 - 2025) | CA Brive Corrèze Limousin (2025 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Matis PERCHAUD,https://www.allrugby.com/joueurs/matis-perchaud-10981.html,2,1,121,,,,2027-06-30,Aviron Bayonnais (2017 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Connor SA,https://www.allrugby.com/joueurs/connor-sa-9313.html,13,7,484,2,,,2023-06-30,Union Bordeaux-Bègles (2023 - 2023) | US Carcassonne (2023 - 2023) | Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Gaëtan BARLOT,https://www.allrugby.com/joueurs/gaetan-barlot-5909.html,2,1,69,,,,2027-06-30,Castres Olympique (2020 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Pascal COTET,https://www.allrugby.com/joueurs/pascal-cotet-1906.html,2,2,102,,,,,Racing Club Narbonnais (2018 - 2022) | Aviron Bayonnais (2022 - 2026) | Provence Rugby (2026 - 2027)
TOP14,UBB,Maxime LAMOTHE,https://www.allrugby.com/joueurs/maxime-lamothe-5169.html,2,1,91,,,,2027-06-30,Aviron Bayonnais (2019 - 2020) | Union Bordeaux-Bègles (2020 - 2027)
TOP14,UBB,Adam COLEMAN,https://www.allrugby.com/joueurs/adam-coleman-5005.html,10,10,543,,,,2027-06-30,London Irish (2019 - 2023) | Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Pierre CASTILLON,https://www.allrugby.com/joueurs/pierre-castillon-17309.html,6,0,147,,,,,Aviron Bayonnais (2018 - 2027)
TOP14,UBB,Alex MOON,https://www.allrugby.com/joueurs/alex-moon-6201.html,2,2,107,,,,2027-06-30,Aviron Bayonnais (2024 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Pieter SCHOLTZ,https://www.allrugby.com/joueurs/pieter-scholtz-6324.html,17,10,742,1,,,,Wasps (2021 - 2022) | Aviron Bayonnais (2022 - 2025) | Mitsubishi Sagamihara Dynaboars (2025 - 2026)
TOP14,UBB,Boris PALU,https://www.allrugby.com/joueurs/boris-palu-4418.html,2,0,53,,,,2027-06-30,Racing 92 (2010 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Cyril CAZEAUX,https://www.allrugby.com/joueurs/cyril-cazeaux-2441.html,2,2,150,,,,2027-06-30,Union Bordeaux-Bègles (2015 - 2027)
TOP14,UBB,Quentin BÉTHUNE,https://www.allrugby.com/joueurs/quentin-bethune-3326.html,8,2,201,,,,,Stade Français Paris Rugby (2019 - 2022) | Aviron Bayonnais (2022 - 2025)
TOP14,UBB,Swan CORMENIER,https://www.allrugby.com/joueurs/swan-cormenier-5203.html,1,0,35,,,,,Sporting Club Albigeois (2017 - 2019) | Aviron Bayonnais (2019 - 2027)
TOP14,UBB,Cameron WOKI,https://www.allrugby.com/joueurs/cameron-woki-5191.html,1,1,80,2,,,2022-06-30,Union Bordeaux-Bègles (2017 - 2022) | Racing 92 (2022 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Tevita TATAFU,https://www.allrugby.com/joueurs/tevita-tatafu-11206.html,2,1,75,1,,,,Aviron Bayonnais (2019 - 2027)
TOP14,UBB,Elyjah IBSAIENE,https://www.allrugby.com/joueurs/elyjah-ibsaiene-18066.html,1,0,19,,,,2027-06-30,Union Bordeaux-Bègles (2018 - 2027)
TOP14,UBB,Jean-Luc DU PREEZ,https://www.allrugby.com/joueurs/jean-luc-du-preez-5103.html,1,0,35,,,,2027-06-30,Sharks Rugby Club (2019 - 2019) | Sale Sharks (2019 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Facundo BOSCH,https://www.allrugby.com/joueurs/facundo-bosch-5142.html,20,15,867,2,,,,Stade Rochelais (2019 - 2022) | Aviron Bayonnais (2022 - 2027)
TOP14,UBB,Marko GAZZOTTI,https://www.allrugby.com/joueurs/marko-gazzotti-14199.html,2,1,75,,,,2027-06-30,FC Grenoble Rugby (2019 - 2023) | Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Pierre BOCHATON,https://www.allrugby.com/joueurs/pierre-bochaton-9789.html,2,2,141,1,,,2027-06-30,Union Sportive Bressane Pays de l'Ain (2014 - 2021) | Union Bordeaux-Bègles (2021 - 2027)
TOP14,UBB,Louis ORTOLAN,https://www.allrugby.com/joueurs/louis-ortolan-12322.html,2,0,16,,,,,Aviron Bayonnais (2017 - 2024)
TOP14,UBB,Temo MATIU,https://www.allrugby.com/joueurs/temo-matiu-14357.html,1,1,80,,,,2027-06-30,Biarritz Olympique Pays Basque (2011 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Tom WILLIS,https://www.allrugby.com/joueurs/tom-willis-6195.html,2,1,85,2,,,2023-06-30,Union Bordeaux-Bègles (2023 - 2023) | Saracens (2023 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Martin PAGE-RELO,https://www.allrugby.com/joueurs/martin-page-relo-7169.html,2,1,75,,,,2027-06-30,Stade Toulousain (2021 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Maxime LUCU,https://www.allrugby.com/joueurs/maxime-lucu-2453.html,2,1,114,1,,,2027-06-30,Biarritz Olympique Pays Basque (2011 - 2019) | Union Bordeaux-Bègles (2019 - 2027)
TOP14,UBB,Thomas ACQUIER,https://www.allrugby.com/joueurs/thomas-acquier-1418.html,13,2,394,2,,,,CA Brive Corrèze Limousin (2014 - 2022) | Aviron Bayonnais (2022 - 2024) | US Tyrosse (2024 - 2026)
TOP14,UBB,Vincent GIUDICELLI,https://www.allrugby.com/joueurs/vincent-giudicelli-4847.html,2,1,88,2,,,,Montpellier Hérault Rugby (2017 - 2023) | Aviron Bayonnais (2023 - 2026) | Provence Rugby (2026 - 2027)
TOP14,UBB,Hugo REUS,https://www.allrugby.com/joueurs/hugo-reus-14138.html,5,1,111,,,,2027-06-30,Union Sportive Arlequins Perpignanais (2026 - 2026) | Montpellier Hérault Rugby (2026 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Matthieu JALIBERT,https://www.allrugby.com/joueurs/matthieu-jalibert-5167.html,2,2,131,,,,2027-06-30,Union Bordeaux-Bègles (2007 - 2027)
TOP14,UBB,Dan DU PLESSIS,https://www.allrugby.com/joueurs/dan-du-plessis-7523.html,1,1,60,,,,2027-06-30,Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Denis MARCHOIS,https://www.allrugby.com/joueurs/denis-marchois-3589.html,14,7,654,1,,,,Section Paloise Béarn Pyrénées (2019 - 2021) | Aviron Bayonnais (2021 - 2025) | Sporting Union Agenais (2025 - 2027)
TOP14,UBB,Nicolas DEPOORTÈRE,https://www.allrugby.com/joueurs/nicolas-depoortere-11299.html,2,1,100,,,,2027-06-30,Union Bordeaux-Bègles (2016 - 2027)
TOP14,UBB,Pablo UBERTI,https://www.allrugby.com/joueurs/pablo-uberti-4664.html,2,1,109,1,,,2018-06-30,Union Bordeaux-Bègles (2016 - 2018) | FC Grenoble Rugby (2018 - 2020) | Union Bordeaux-Bègles (2020 - 2027)
TOP14,UBB,Rohan JANSE VAN RENSBURG,https://www.allrugby.com/joueurs/rohan-janse-van-rensburg-5102.html,14,10,785,,,,2027-06-30,Sharks Rugby Club (2024 - 2024) | Yokohama Canon Eagles (2024 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Yoram MOEFANA,https://www.allrugby.com/joueurs/yoram-moefana-7026.html,2,2,111,,,,2027-06-30,US Colomiers (2013 - 2019) | Union Bordeaux-Bègles (2019 - 2027)
TOP14,UBB,Arthur RETIÈRE,https://www.allrugby.com/joueurs/arthur-retiere-3527.html,1,0,20,,,,2027-06-30,Stade Toulousain (2022 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Damian PENAUD,https://www.allrugby.com/joueurs/damian-penaud-3565.html,1,1,66,,,,2027-06-30,CA Brive Corrèze Limousin (2010 - 2014) | ASM Clermont Auvergne (2014 - 2023) | Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Konstantine MIKAUTADZE,https://www.allrugby.com/joueurs/konstantine-mikautadze-1279.html,2,1,84,,,,,Montpellier Hérault Rugby (2016 - 2020) | Aviron Bayonnais (2020 - 2024) | CA Brive Corrèze Limousin (2024 - 2027)
TOP14,UBB,Louis BIELLE-BIARREY,https://www.allrugby.com/joueurs/louis-bielle-biarrey-11774.html,2,2,160,2,,,2027-06-30,FC Grenoble Rugby (2016 - 2021) | Union Bordeaux-Bègles (2021 - 2027)
TOP14,UBB,Lucas PAULOS,https://www.allrugby.com/joueurs/lucas-paulos-7501.html,2,2,102,,,,,Jaguares (2018 - 2020) | CA Brive Corrèze Limousin (2020 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,UBB,Salesi RAYASI,https://www.allrugby.com/joueurs/salesi-rayasi-7471.html,20,14,1097,8,,,2027-06-30,Hurricanes (2023 - 2024) | Rugby Club Vannes (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Manuel LEINDEKAR,https://www.allrugby.com/joueurs/manuel-leindekar-5612.html,2,2,160,,,,,Oyonnax Rugby (2024 - 2026) | FC Grenoble Rugby (2026 - 2027)
TOP14,UBB,Thomas CEYTE,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,1,1,80,,,,,USON Nevers Rugby (2017 - 2022) | Aviron Bayonnais (2022 - 2024) | ASM Clermont Auvergne (2024 - 2027)
TOP14,UBB,Romain BUROS,https://www.allrugby.com/joueurs/romain-buros-4151.html,2,2,160,,,,2027-06-30,Section Paloise Béarn Pyrénées (2013 - 2018) | Union Bordeaux-Bègles (2018 - 2027)
TOP14,UBB,Badri TSIKHISTAVI,https://www.allrugby.com/joueurs/badri-tsikhistavi-13791.html,4,1,91,,,,,Black Lion (2025 - 2026) | Stade Olympique Chambéry (2026 - 2027)
TOP14,UBB,Benjamin LAHET,https://www.allrugby.com/joueurs/benjamin-lahet-13667.html,,,,,,,,Aviron Bayonnais (2018 - 2025) | Capbreton Hossegor Rugby (2025 - 2026)
TOP14,UBB,Lenny ALIFANETY,https://www.allrugby.com/joueurs/lenny-alifanety-18064.html,4,1,126,,,,2027-06-30,Niort RC (2020 - 2021) | Union Bordeaux-Bègles (2021 - 2027)
TOP14,UBB,Imanol THICOÏPE,https://www.allrugby.com/joueurs/imanol-thicoipe-17615.html,,,,,,,,Aviron Bayonnais (2011 - 2024)
TOP14,UBB,Mell-Ronn POUYE-TOKOTU'U,https://www.allrugby.com/joueurs/mell-ronn-pouye-tokotu-u-21357.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Lucas OFFICIAL,https://www.allrugby.com/joueurs/lucas-official-22806.html,2,0,44,,,,,AS Urruñarrak (2015 - 2016) | Aviron Bayonnais (2016 - 2027)
TOP14,UBB,Noé THIBEAU,https://www.allrugby.com/joueurs/noe-thibeau-21358.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2021 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Paolo POUYPOUDAT,https://www.allrugby.com/joueurs/paolo-pouypoudat-23652.html,,,,,,,2026-06-30,Rugby Club Nord Landes (2021 - 2022) | Club Athlétique Bordeaux Bègles Gironde (2022 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Prince TAMBO-FANTCHO,https://www.allrugby.com/joueurs/prince-tambo-fantcho-23646.html,,,,,,,2026-06-30,Club Athlétique Bordeaux Bègles Gironde (2022 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Ruben PARGADE,https://www.allrugby.com/joueurs/ruben-pargade-18065.html,4,2,148,1,,,2027-06-30,Rugby Club de Saint-Médard en Jalles (2015 - 2019) | Union Bordeaux-Bègles (2019 - 2027)
TOP14,UBB,Matéo GUÉRIN,https://www.allrugby.com/joueurs/mateo-guerin-17618.html,,,,,,,,Stade Bordelais (2021 - 2023) | Aviron Bayonnais (2023 - 2024) | US Dax Rugby Landes (2024 - 2026)
TOP14,UBB,Christian EVERITT,https://www.allrugby.com/joueurs/christian-everitt-18730.html,1,0,,,,,2027-06-30,Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Clément MALINOWSKI,https://www.allrugby.com/joueurs/clement-malinowski-21356.html,,,,,,,2024-06-30,Club Athlétique Bordeaux Bègles Gironde (2020 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Jules FREYNET,https://www.allrugby.com/joueurs/jules-freynet-23528.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2021 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Peïo DOSPITAL,https://www.allrugby.com/joueurs/peio-dospital-21295.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Biarritz Olympique Pays Basque (2025 - 2026)
TOP14,UBB,Adam ZAPĘDOWSKI,https://www.allrugby.com/joueurs/adam-zapĘdowski-16811.html,4,1,73,,,,2027-06-30,Union Bordeaux-Bègles (2023 - 2027)
TOP14,UBB,Baptiste GIROU,https://www.allrugby.com/joueurs/baptiste-girou-23649.html,,,,,,,2026-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Diaan AUGUSTYN,https://www.allrugby.com/joueurs/diaan-augustyn-22501.html,,,,,,,2027-06-30,Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Donovan NIUHINA,https://www.allrugby.com/joueurs/donovan-niuhina-21359.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Rafaël CAYUELA,https://www.allrugby.com/joueurs/rafael-cayuela-21054.html,,,,,,,,Aviron Bayonnais (2019 - 2024) | Stado Tarbes Pyrénées Rugby (2024 - 2026)
TOP14,UBB,Francis PETERS,https://www.allrugby.com/joueurs/francis-peters-21368.html,3,3,188,1,,,2024-06-30,Suva Grammar School (2022 - 2023) | Club Athlétique Bordeaux Bègles Gironde (2023 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Lionel FUKWAMOKO,https://www.allrugby.com/joueurs/lionel-fukwamoko-23529.html,,,,,,,2026-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Robbie COMBRINCK,https://www.allrugby.com/joueurs/robbie-combrinck-22482.html,,,,,,,2027-06-30,Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Ben COETZEE,https://www.allrugby.com/joueurs/benjamin-coetzee-22641.html,,,,,,,2027-06-30,Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Colin SCHUSTER,https://www.allrugby.com/joueurs/colin-schuster-21362.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Yonn RAMOND,https://www.allrugby.com/joueurs/yonn-ramond-21382.html,,,,,,,,Aviron Bayonnais (2023 - 2025) | Rugby Club de Saint-Médard en Jalles (2025 - 2026)
TOP14,UBB,Léo CAMARA,https://www.allrugby.com/joueurs/leo-camara-23648.html,,,,,,,2027-06-30,Stade Français Paris Rugby (2023 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Mathys ARGENTON,https://www.allrugby.com/joueurs/mathys-argenton-20255.html,,,,,,,2024-06-30,Club Athlétique Bordeaux Bègles Gironde (2016 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Hugo AFONSO,https://www.allrugby.com/joueurs/hugo-afonso-17608.html,,,,,,,,Aviron Bayonnais (2015 - 2024) | Saint Jean-de-Luz Olympique Rugby (2024 - 2025)
TOP14,UBB,Mauricio Lorenzo FUKWAMOKO,https://www.allrugby.com/joueurs/mauricio-lorenzo-fukwamoko-21360.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Maxime HÉRAUD,https://www.allrugby.com/joueurs/maxime-heraud-21361.html,,,,,,,2027-06-30,Rugby Club de Saint-Médard en Jalles (2018 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Jokin DUHALT,https://www.allrugby.com/joueurs/jokin-duhalt-22601.html,,,,,,,,Aviron Bayonnais (2022 - 2026)
TOP14,UBB,Romain GARDRAT,https://www.allrugby.com/joueurs/romain-gardrat-17989.html,4,1,114,1,,,2027-06-30,Sporting Union Agenais (2018 - 2021) | Union Bordeaux-Bègles (2021 - 2027)
TOP14,UBB,Tiaan JACOBS,https://www.allrugby.com/joueurs/tiaan-jacobs-14107.html,18,8,678,,,,2027-06-30,Biarritz Olympique Pays Basque (2022 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Mathéo FUTHAZAR,https://www.allrugby.com/joueurs/matheo-futhazar-23117.html,,,,,,,,Aviron Bayonnais (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
TOP14,UBB,César MÉMET,https://www.allrugby.com/joueurs/cesar-memet-23645.html,,,,,,,2026-06-30,Club Athlétique Bordeaux Bègles Gironde (2023 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Max BRU,https://www.allrugby.com/joueurs/max-bru-18004.html,,,,,,,,Aviron Bayonnais (2018 - 2024) | Anglet Olympique Rugby Club (2024 - 2025)
TOP14,UBB,Natan POIGNEAU,https://www.allrugby.com/joueurs/natan-poigneau-23653.html,,,,,,,2027-06-30,RC Villenavais (2019 - 2023) | Stade Bordelais (2023 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Sacha LAUSSUCQ,https://www.allrugby.com/joueurs/sacha-laussucq-21354.html,,,,,,,2027-06-30,Rugby Club de Saint-Médard en Jalles (2020 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Valentin HUTTEAU,https://www.allrugby.com/joueurs/valentin-hutteau-20054.html,11,3,348,1,,,2027-06-30,Rugby Club Massy Essonne (2020 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Manoa VAILLIER,https://www.allrugby.com/joueurs/manoa-vaillier-21363.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2017 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Yon CAPÉRAÀ,https://www.allrugby.com/joueurs/yon-caperaa-20327.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Section Paloise Béarn Pyrénées (2025 - 2027)
TOP14,UBB,Owen ERASMUS,https://www.allrugby.com/joueurs/owen-erasmus-21681.html,,,,,,,2027-06-30,Ospreys (2026 - 2026) | Western Province (2026 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Aiden STAIT,https://www.allrugby.com/joueurs/aiden-stait-16308.html,,,,,,,,Aviron Bayonnais (2023 - 2026)
TOP14,UBB,Adrien DRAULT,https://www.allrugby.com/joueurs/adrien-drault-18068.html,6,4,268,1,,,2027-06-30,Rugby Club de la Pimpine (2017 - 2020) | Union Bordeaux-Bègles (2020 - 2027)
TOP14,UBB,Edwin LEE,https://www.allrugby.com/joueurs/edwin-lee-21364.html,,,,,,,2027-06-30,Rhinos Rugby Academy (2020 - 2024) | Saint Mary's College (2024 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Gabriel BOHN,https://www.allrugby.com/joueurs/gabriel-bohn-18412.html,1,0,26,,,,2024-06-30,Club Athlétique Bordeaux Bègles Gironde (2022 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Jules SAÏD,https://www.allrugby.com/joueurs/jules-said-23650.html,,,,,,,2026-06-30,Club Athlétique Bordeaux Bègles Gironde (2022 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Louis FAVRAU,https://www.allrugby.com/joueurs/louis-favrau-23530.html,,,,,,,2025-06-30,Club Athlétique Bordeaux Bègles Gironde (2021 - 2025) | Union Bordeaux-Bègles (2025 - 2027)
TOP14,UBB,Dylan INDABURU,https://www.allrugby.com/joueurs/dylan-indaburu-17616.html,,,,,,,,Section Paloise Béarn Pyrénées (2017 - 2019) | Avenir Bizanos (2021 - 2023) | Aviron Bayonnais (2023 - 2024)
TOP14,UBB,Hugo LECLERQ,https://www.allrugby.com/joueurs/hugo-leclerq-23766.html,,,,,,,,AS Sain-Martin-de-Seignanx (2018 - 2022) | Aviron Bayonnais (2022 - 2027)
TOP14,UBB,Ignacio VALDES-LEIVA,https://www.allrugby.com/joueurs/ignacio-valdes-leiva-20319.html,,,,,,,,Nissa Rugby (2017 - 2019) | Aviron Bayonnais (2019 - 2027)
TOP14,UBB,Jules DERRE,https://www.allrugby.com/joueurs/jules-derre-22752.html,,,,,,,,US Vicquoise (2018 - 2020) | Stado Tarbes Pyrénées Rugby (2020 - 2022) | Aviron Bayonnais (2022 - 2026)
TOP14,UBB,Damien KUILAGI,https://www.allrugby.com/joueurs/damien-kuilagi-23651.html,,,,,,,2027-06-30,Union Rugby Club Dumbéa (2026 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Harley REIHANA,https://www.allrugby.com/joueurs/harley-reihana-23399.html,,,,,,,2027-06-30,Nissa Rugby (2025 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Jules MARTIN-BONNARD,https://www.allrugby.com/joueurs/jules-martin-bonnard-20849.html,,,,,,,,Aviron Bayonnais (2023 - 2026) | Stade Toulousain (2026 - 2027)
TOP14,UBB,Hugo AVOGADRO,https://www.allrugby.com/joueurs/hugo-avogadro-21849.html,4,3,263,2,,,2027-06-30,FC Grenoble Rugby (2018 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Ielenimo HOLISI,https://www.allrugby.com/joueurs/ielenimo-holisi-21365.html,,,,,,,2027-06-30,Union Bordeaux-Bègles (2024 - 2027)
TOP14,UBB,Oscar PERDIGON,https://www.allrugby.com/joueurs/oscar-perdigon-23647.html,,,,,,,2027-06-30,Union Bordeaux-Bègles (2026 - 2027)
TOP14,UBB,Thomas DELPEUCH,https://www.allrugby.com/joueurs/thomas-delpeuch-20756.html,10,9,675,4,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2022 - 2026) | Union Bordeaux-Bègles (2026 - 2027)
